ID,Title,Director,Cast,Genre
b1881,the 100-year-old man who climbed out the window and disappeared,felix herngren,"robert gustafsson, iwar wiklander, david wiberg, mia skringer","drama, action & adventure, comedy"
b1882,the dog problem,scott caan,"giovanni ribisi, lynn collins, scott caan, mena suvari",comedy
b1883,dreamgirls,bill condon,"jamie foxx, beyonce knowles, eddie murphy, danny glover","musical & performing arts, drama"
b1884,dreamland,jason matzner,"agnes bruckner, kelli garner, justin long, gina gershon","art house & international, drama"
b1885,driftwood,tim sullivan,"ricky ullman, connor ross, raviv ullman, diamond dallas page","mystery & suspense, horror"
b1886,east side story,carlos portugal,"steve callahan, david bern, ren alvarado, gladise jiminez","drama, romance, gay & lesbian, comedy"
b1887,employee of the month,greg coolidge,"dane cook, jessica simpson, dax shepard, efren ramirez","drama, comedy"
b1888,encounter point,julia bacha,"ali abu awwad, robi damelin, shlomo zagman, sami al jundi","documentary, musical & performing arts, art house & international, special interest"
b1889,end game,andy cheng,"cuba gooding jr., james woods, angie harmon, burt reynolds","documentary, action & adventure, mystery & suspense"
b1890,end of the spear,jim hanon (ii),"chad allen, louie leonardo, sara kathryn bakker, jack guzman","drama, action & adventure"
b1891,eight below,bruce hendricks,"paul walker, bruce greenwood, moon bloodgood, jason biggs","drama, action & adventure"
b1892,eragon,stefan fangmeier,"ed speleers, jeremy irons, sienna guillory, robert carlyle","drama, action & adventure, science fiction & fantasy"
b1893,evil bong 420,charles band,"circus-szalewski, sonny carl davis, john patrick jordan",comedy
b1894,expiration date,rick stevenson,"robert a. guthrie, sascha knopf, dee wallace stone, ned romero",comedy
b1895,facing the giants,alex kendrick,"alex kendrick, shannen fields, steve williams, bailey cave","drama, faith & spirituality"
b1896,factory girl,george hickenlooper,"sienna miller, guy pearce, hayden christensen, jimmy fallon",drama
b1897,failure to launch,tom dey,"matthew mcconaughey, sarah jessica parker, zooey deschanel, justin bartha","drama, romance, comedy"
b1898,fast food nation,richard linklater,"greg kinnear, patricia arquette, bobby cannavale, luis guzman","drama, comedy"
b1899,fatwa,john carter,"lauren holly, roger guenveur smith, angus macfadyen, billy warlock","mystery & suspense, drama"
b1900,fay grim,hal hartley,"parker posey, jeff goldblum, james urbaniak, d.j. mendel","action & adventure, art house & international, mystery & suspense"
b1901,fearless,peter weir,"jeff bridges, isabella rossellini, rosie perez, tom hulce",drama
b1902,fifty pills,theo avgerinos,"lou taylor pucci, kristen bell, john hensley, nora zehetner","drama, comedy"
b1903,final destination 3,morgan,"mary elizabeth winst..., ryan merriman, kris lemche, alexz johnson","drama, action & adventure, horror, mystery & suspense"
b1904,find me guilty,sidney lumet,"vin diesel, peter dinklage, linus roache, ron silver","drama, comedy"
b1905,firewall,richard loncraine,"harrison ford, virginia madsen, carly schroeder, jimmy bennett","drama, action & adventure, mystery & suspense"
b1906,flags of our fathers,clint eastwood,"ryan phillippe, jesse bradford, adam beach, john benjamin hickey","drama, action & adventure"
b1907,flicka,michael mayer (vi),"tim mcgraw, maria bello, alison lohman, ryan kwanten","drama, kids & family"
b1908,flock of dodos,randy olson,"jack cashill, john calvert, michael behe, randy olson","documentary, special interest"
b1909,flourish,kevin palys,"daniel roebuck, victoria l. kelleher, ian brennan, jesse spencer","drama, art house & international, mystery & suspense, comedy"
b1910,flushed away,david bowers,"hugh jackman, kate winslet, ian mckellen, jean reno","animation, kids & family, comedy"
b1911,flyboys,tony bill,"james franco, martin henderson, david ellison, jennifer decker","documentary, drama, action & adventure"
b1912,for your consideration,christopher guest,"bob balaban, jennifer coolidge, christopher guest, john michael higgins",comedy
b1913,forget about it,bj davis,"burt reynolds, robert loggia, charles durning, raquel welch","drama, comedy"
b1914,the fountain,darren aronofsky,"hugh jackman, rachel weisz, ellen burstyn, mark margolis","drama, science fiction & fantasy"
b1915,freedomland,joe roth,"samuel l. jackson, julianne moore, edie falco, ron eldard","mystery & suspense, drama"
b1916,free jimmy (slipp jimmy fri),christopher nielsen,"woody harrelson, jan saelid, simon pegg, anders t. andersen","drama, animation, comedy"
b1917,friends with money,nicole holofcener,"jennifer aniston, frances mcdormand, joan cusack, catherine keener","drama, art house & international, comedy"
b1918,full grown men,david munro,"matt mcgrath, judah friedlander, alan cumming, jerry grayson",comedy
b1919,2 fast 2 furious,john singleton,"paul walker, tyrese gibson, tyrese, eva mendes","drama, action & adventure, mystery & suspense"
b1920,game 6,michael hoffman,"michael keaton, robert downey jr., griffin dunne, catherine o'hara","drama, art house & international, comedy"
b1921,the genius club,timothy a. chey,"carol abney, stephen baldwin, jacob bonnema, jacob bonneva","mystery & suspense, drama"
b1922,glastonbury,julian temple,"david bowie, julien temple, radiohead, billy bragg","musical & performing arts, documentary"
b1923,glory road,james garner,"josh lucas, derek luke, emily deschanel, austin nichols","sports & fitness, drama"
b1924,god grew tired of us,christopher dillon quinn,"nicole kidman, john bul dau, panther bior, daniel abul pach","documentary, special interest"
b1925,the good german,steven soderbergh,"george clooney, cate blanchett, tobey maguire, beau bridges","drama, romance, mystery & suspense"
b1926,the good shepherd,robert de niro,"matt damon, angelina jolie, alec baldwin, tammy blanchard","drama, romance, mystery & suspense"
b1927,a good year,ridley scott,"russell crowe, albert finney, marion cotillard, abbie cornish","drama, romance, comedy"
b1928,gridiron gang,phil joanou,"dwayne ""the rock"" jo..., xzibit, l. scott caldwell, leon rippy","drama, action & adventure"
b1929,the groomsmen,edward burns,"edward burns, brittany murphy, john leguizamo, jay mohr",comedy
b1930,the grudge 2,takashi shimizu,"sarah michelle gella..., amber tamblyn, edison chen, arielle kebbel","mystery & suspense, horror"
b1931,the guardian,andrew davis,"kevin costner, ashton kutcher, sela ward, melissa sagemiller","drama, action & adventure"
b1932,the guatemalan handshake,todd rohal,"katy haywood, ken byrnes, will oldham, sheila scullin","drama, art house & international, comedy"
b1933,a guide to recognizing your saints,dito montiel,"robert downey jr., rosario dawson, shia labeouf, chazz palminteri",drama
b1934,half nelson,ryan fleck,"ryan gosling, shareeka epps, anthony mackie, monique gabriela cum...",drama
b1935,the hamiltons,mitchell altieri,"cory knauf, samuel child, joseph mckelheer, mackenzie firgens","drama, horror"
b1936,happy feet,george miller,"elijah wood, robin williams, hugh jackman, nicole kidman","animation, kids & family, comedy"
b1937,the hard corps,sheldon lettich,"jean-claude van damm..., vivica a. fox, razaaq adoti, peter bryant",action & adventure
b1938,harsh times,david ayer,"christian bale, freddy rodriguez, eva longoria, terry crews","drama, action & adventure"
b1939,the hawk is dying,julian goldberger,"paul giamatti, michelle williams, rusty schwimmer, michael pitt","art house & international, drama"
b1940,header,archibald flancranstin,"dick mullaney, elliot v. kotek, jake suffian","drama, horror, mystery & suspense, comedy"
b1941,the heart of steel,angelo j. guglielmo jr.,tamilee webb,"documentary, sports & fitness, special interest"
b1942,the heart of the game,ward serrill,"chris ""ludacris"" bri..., darnellia russell, devon crosby-helms, maude lepley","documentary, sports & fitness, special interest"
b1943,the hills have eyes,alexandre aja,"emilie de ravin, aaron stanford, dan byrd, vinessa shaw","drama, horror, mystery & suspense"
b1944,the holiday,nancy meyers,"cameron diaz, kate winslet, jude law, jack black","comedy, romance"
b1945,hollywoodland,allen coulter,"adrien brody, diane lane, ben affleck, bob hoskins","mystery & suspense, drama"
b1946,hollow man 2,claudio faeh,"christian slater, laura regan, peter facinelli, mike dopud","action & adventure, horror, science fiction & fantasy"
b1947,home of the brave,irwin winkler,"samuel l. jackson, jessica biel, brian presley, 50 cent","drama, action & adventure"
b1948,hoot,wil shriner,"luke wilson, logan lerman, brie larson, tim blake nelson","drama, kids & family, comedy"
b1949,the hottest state,ethan hawke,"mark webber, catalina sandino mor..., ethan hawke, laura linney",drama
b1950,how to eat fried worms,bob dolman,"luke benward, timothy patrick cava..., hallie kate eisenber..., adam hicks","comedy, kids & family"
b1951,hurricane on the bayou,glen pitre,"allen toussaint, dr. john, meryl streep, amanda shaw","documentary, special interest"
b1952,i want someone to eat cheese with,jeff garlin,"jeff garlin, sarah silverman, bonnie hunt, david pasquesi","comedy, romance"
b1953,idiocracy,mike judge,"luke wilson, maya rudolph, dax shepard, terry crews","action & adventure, science fiction & fantasy, comedy"
b1954,idlewild,bryan barber,"antwan 'big boi' pat..., paula patton, terrence howard, faizon love","musical & performing arts, drama"
b1955,the illusionist,bob yari,"edward norton, paul giamatti, jessica biel, rufus sewell","drama, romance, science fiction & fantasy"
b1956,an inconvenient truth,davis guggenheim,al gore,"documentary, special interest"
b1957,infamous,dogulas mcgrath,"toby jones, sandra bullock, daniel craig, peter bogdanovich",drama
b1958,inland empire,david lynch,"laura dern, jeremy irons, justin theroux, harry dean stanton","drama, mystery & suspense, special interest"
b1959,inside man,spike lee,"denzel washington, clive owen, jodie foster, christopher plummer","drama, action & adventure, mystery & suspense"
b1960,the insurgents,scott dacko,"john shea, mary stuart masterso..., henry simmons, juliette marquis","mystery & suspense, drama"
b1961,invincible,ericson core,"mark wahlberg, greg kinnear, elizabeth banks, kevin conway","sports & fitness, drama"
b1962,interkosmos,jim finn,"nandini khaund, jim finn, dean dematteis, goran milos","drama, art house & international, science fiction & fantasy, comedy"
b1963,iraq in fragments,james longley,"mohammed haithem, suleiman mahmoud","documentary, special interest"
b1964,irish jam,john eyres,"eddie griffin, anna friel, roger ashton-griffit..., kevin mcnally",comedy
b1965,jackass: number two,jeff tremaine,"johnny knoxville, stephen 'steve-o' gl..., chris pontius, ryan dunn","documentary, comedy"
b1966,jack smith and the destruction of atlantis,mary jordan,"agosto machado, ari roussimoff, billy name, ela troyano","documentary, television, musical & performing arts"
b1967,jesus camp,heidi ewing,"pastor becky fischer, levi, mike papantonio, rachael","documentary, faith & spirituality, musical & performing arts"
b1968,jimmy and judy,randall rubin,"edward furlong, rachael bella, william sadler, james eckhouse","drama, action & adventure, mystery & suspense"
b1969,john tucker must die,betty thomas,"jesse metcalfe, brittany snow, ashanti, sophia bush","drama, comedy"
b1970,just my luck,donald petrie,"lindsay lohan, chris pine, faizon love, missi pyle","drama, romance, comedy"
b1971,kalamazoo?,david o'malley,"mayim bialik, josie davis, joanna clare scott, claire bloom",comedy
b1972,karla,joel bender,"laura prepon, misha collins, tess harper, patrick bauchau","mystery & suspense, drama"
b1973,keeping up with the steins,scott marshall,"jeremy piven, jami gertz, daryl hannah, garry marshall",comedy
b1974,kill your darlings,john krokidas,"daniel radcliffe, dane dehaan, ben foster, jack huston","drama, romance, mystery & suspense"
b1975,kurt cobain: about a son,aj schnack,kurt cobain,"musical & performing arts, documentary"
b1976,lady in the water,m. night shyamalan,"paul giamatti, bryce dallas howard, jeffrey wright, bob balaban","drama, mystery & suspense, science fiction & fantasy"
b1977,the lake house,alejandro agresti,"keanu reeves, sandra bullock, shohreh aghdashloo, dylan walsh","drama, romance"
b1978,land of the blind,robert edwards,"ralph fiennes, donald sutherland, lara flynn boyle, tom hollander",drama
b1979,the last kiss,tony goldwyn,"zach braff, jacinda barrett, casey affleck, rachel bilson","drama, romance, comedy"
b1980,last holiday,wayne wang,"queen latifah, timothy hutton, giancarlo esposito, alicia witt","drama, action & adventure, comedy"
b1981,the last winter,larry fessenden,"ron perlman, james legros, connie britton, zach gilford","mystery & suspense, horror"
b1982,letters from iwo jima,clint eastwood,"ken watanabe, kazunari ninomiya, tsuyoshi ihara, nae yuuki",drama
b1983,lime salted love,danielle agnello,"billy drago, danielle agnello, david j. o'donnell, george castaneda",drama
b1984,little chenier,bethany ashton wolf,"johnathon schaech, fred koehler, tamara braun, jeremy davidson",drama
b1985,little children,todd field,"kate winslet, patrick wilson, jennifer connelly, jackie earle haley","drama, comedy"
b1986,little man,dave sheridan,"marlon wayans, shawn wayans, kerry washington, john witherspoon",comedy
