ID,Title,Director,Cast,Genre
d1866,keep the lights on,ira sachs,"thure lindhardt,zachary booth,julianne nicholson,paprika steen,souleymane sy savane","drama, romance"
d1867,the american scream,michael paul stephenson,,
d1868,chasing mavericks,"michael apted,curtis hanson","gerard butler,jonny weston,elisabeth shue,abigail spencer,taylor handley","drama, sport"
d1869,cloud atlas,lana wachowski,"halle berry,hugh grant,jim broadbent,hugh weaving,susan sarandon,tom hanks","drama, science fiction"
d1870,the other son,lorraine levy,"emmanuelle devos,pascal elbe,jules sitruk,mehdi dehbi,khalifa natour,mahmood shalabi",
d1871,the life of oharu,,,
d1872,brooklyn castle,katie dellamaggiore,,documentary
d1873,the loneliest planet,julia loktev,"gael garcia bernal,hani furstenberg,bidzina gujabidze",drama
d1874,flight,robert zemeckis,"denzel washington,don cheadle,john goodman,brian geraghty,bruce greenwood,nadine velazquez",drama
d1875,shun li and the poet,andrea segre,"tao zhao,rade sherbedgia,marco paolini,roberto citran,giuseppe battiston","drama, foreign"
d1876,the flat,arnon goldfinger,,"documentary, foreign"
d1877,wake in fright,ted kotcheff,"donald pleasence,gary bond,jack thompson,chips rafferty,sylvia kay,peter whittle","drama, thriller"
d1878,wreck-it ralph,,"john c. reilly,jack mcbrayer,jane lynch,alan tudyk,ed o'neill,sarah silverman","animation, comedy, family"
d1879,a royal affair,nikolaj arcel,"mads mikkelsen,alicia vikander,mikkel boe folsgaard","drama, foreign, history, romance"
d1880,nobody walks,ry russo-young,"olivia thirlby,john krasinski,rosemarie dewitt,dylan mcdermott,rhys wakefield,justin kirk",drama
d1881,the bay,barry levinson,"kether donohue,frank deal,kristen connolly,christopher denham",
d1882,a late quartet,yaron zilberman,"philip seymour hoffman,christopher walken,catherine keener,mark ivanir,imogene poots,anne-sofie von otter,madhur jaffrey",drama
d1883,francine,"brian m. cassidy, melanie shatzky","melissa leo,victoria charkut,keith leonard,mike halstead,dave clark",drama
d1884,older children,duncan riddell,"melissa engle,gregory anderson,marika engelhardt,levi holloway,duncan riddell,caroline neff",
d1885,holy motors,leos carax,"denis lavant,edith scob,eva mendes,kylie minogue,michel piccoli","drama, foreign"
d1886,skyfall,sam mendes,"daniel craig,judi dench,javier bardem,ralph fiennes,naomie harris,ben whishaw,albert finney","action, adventure, thriller"
d1887,lincoln,steven spielberg,"daniel day-lewis,sally field,david strathairn,tommy lee jones","documentary, drama, war"
d1888,this must be the place,paolo sorrentino,"sean penn,frances mcdormand,eve hewson,judd hirsch,kerry condon,harry dean stanton,joyce van patten","drama, foreign"
d1889,mulholland dr.,david lynch,"rita taggart, laura elena harring, naomi watts, ann miller vincenzo, dan hedaya, justin theroux","drama, mystery, romance, thriller"
d1890,silver linings playbook,david o. russell,"bradley cooper,jennifer lawrence,robert de niro,jacki weaver,chris tucker,julia stiles","comedy, drama, foreign"
d1891,anna karenina,joe wright,"keira knightley,aaron taylor-johnson,jude law,domhnall gleeson,alicia vikander,matthew macfadyen","drama, foreign, romance"
d1892,chasing ice,jeff orlowski,,documentary
d1893,the twilight saga: breaking dawn - part 2,bill condon,"kristen stewart,robert pattinson,taylor lautner,billy burke,peter facinelli,elizabeth reaser,kellan lutz,nikki reed,jackson rathbone,ashley greene,michael sheen,dakota fanning,mackenzie foy","adventure, drama, family, fantasy, romance"
d1894,mea maxima culpa: silence in the house of god,alex gibney,,
d1895,life of pi,ang lee,"suraj sharma,tabu,gerard depardieu,rafe spall","action, adventure, drama"
d1896,spirit of the beehive,victor erice,"ana torrent,isabel telleria,teresa gimpera,jose villasante,juan margallo","drama, fantasy, foreign"
d1897,rise of the guardians,peter ramsey,"chris pine,alec baldwin,jude law,isla fisher,hugh jackman","adventure, animation"
d1898,red dawn,dan bradley,"chris hemsworth,josh hutcherson,josh peck,isabel lucas,connor cruise,adrianne palicki,brett cullen","action, thriller"
d1899,killing them softly,andrew dominik,"brad pitt,ray liotta,scoot mcnairy,james gandolfini,richard jenkins,ben mendelsohn,sam shepard","crime, thriller"
d1900,tales of the night,michel ocelot,,"animation, fantasy, foreign"
d1901,hitchcock,sacha gervasi,"anthony hopkins,helen mirren,scarlett johansson,jessica biel,toni collette,james d'arcy",drama
d1902,scrooge & marley,richard knight jr,"david pevsner,tim kazurinsky,bruce vilanch,rusy schwimmer,christopher allen",
d1903,wuthering heights,andrea arnold,"kaya scodelario,james howson,lee shaw,paul hilton","drama, romance"
d1904,bel ami,"declan donnellan,nick ormerod","robert pattinson,uma thurman,kristin scott thomas,christina ricci,colm meaney","drama, foreign, romance"
d1905,sleepless night,frederic jardin,"tomer sisley,serge riaboukine,samy seghir,dominique bettenfeld,joey starr",
d1906,high school,john stalberg jr,"adrien brody,matthew bush,sean marquette,michael chiklis,colin hanks,mykelti williamson","comedy, indie"
d1907,ruby sparks,"jonathan dayton,valerie faris","paul dano,zoe kazan,antonio banderas,annette bening,steve coogan,elliott gould,chris messina","comedy, fantasy, romance"
d1908,the intouchables,"eric toledano, olivier nakache","francois cluzet,omar sy,anne le ny,audrey fleurot","comedy, drama, foreign"
d1909,chinese take-away,sebastian borensztein,"ricardo darin,ignacio huang,muriel santa ana,ivan romanelli","comedy, foreign"
d1910,moonrise kingdom,wes anderson,"jared gilman,kara hayward,bruce willis,edward norton,bill murray,frances mcdormand,tilda swinton,jason schwartzman,bob balaban,harvey keitel",drama
d1911,snow white and the huntsman,rupert sanders,"kristen stewart,charlize theron,chris hemsworth,sam claflin","action, adventure, drama, fantasy"
d1912,"small, beautifully moving parts","annie howell, lisa robinson","anna margaret hollyman,andre holland",comedy
d1913,late bloomers,,"william hurt,isabella rossellini,joanna lumley,simon callow","comedy, drama, foreign, romance"
d1914,prometheus,ridley scott,"noomi rapace,michael fassbender,logan marshall-green,charlize theron,idris elba","action, horror, science fiction, thriller"
d1915,french cancan,,,"comedy, drama, musical"
d1916,nate and margaret,nathan adloff,"natalie west,tyler ross,conor mccahill,gaby hoffmann,charles solomon jr.",comedy
d1917,elles,malgoska szumowska,"juliette binoche,anais demoustier,joanna kulig","drama, foreign, romance"
d1918,the best exotic marigold hotel,john madden,"judi dench,maggie smith,bill nighy,penelope wilton,tom wilkinson,celia imrie,ronald pickup,dev patel,tena desae","comedy, drama, foreign"
d1919,"peace, love & misunderstanding",bruce beresford,"jane fonda,catherine keener,elizabeth olsen,nat wolff,jeffrey dean morgan,chace crawford,kyle maclachlan,marissa o’donnell,rosanna arquette","comedy, drama, romance"
d1920,surviving progress,"harold crooks, mathieu roy",,documentary
d1921,keyhole,guy maddin,"jason patric,isabella rossellini,louis negin,udo kier,david wontner","action, drama, thriller"
d1922,sparkle,salim akil,"jordin sparks,whitney houston,derek luke,mike epps,carmen ejogo,tika sumpter,omari hardwick,cee lo green","drama, music"
d1923,dark shadows,tim burton,"johnny depp,michelle pfeiffer,helena bonham-carter,eva green,jonny lee miller,chloe grace moretz","drama, horror, mystery"
d1924,sacrifice,chen kaige,"ge you,hai qing,wang xueqi,vincent zhao,fan bingbing","action, drama, history, thriller"
d1925,el velador,natalia almada,,foreign
d1926,the dictator,larry charles,"sacha baron cohen,anna faris,megan fox,jason mantzoukas,ben kingsley,john c. reilly",comedy
d1927,qwerty,bill sebastian,"dana pupkin,eric hailey,bill redding,joel wiersema",comedy
d1928,red lights,rodrigo cortes,"sigourney weaver,robert de niro,cillian murphy,elizabeth olsen,joely richardson,toby jones","mystery, thriller"
d1929,step up revolution,scott speer,"kathryn mccormick,ryan guzman,peter gallagher,cleopatra coleman,adam g. sevani","drama, music, romance"
d1930,the watch,akiva schaffer,"ben stiller,vince vaughn,jonah hill,richard ayoade,rosemarie dewitt,will forte,r. lee ermey","comedy, science fiction"
d1931,total recall,len wiseman,"colin farrell,kate beckinsale,jessica biel,bryan cranston,bokeem woodbine,bill nighy","action, adventure, science fiction, thriller"
d1932,killer joe,william friedkin,"matthew mcconaughey,emile hirsch,juno temple,thomas haden church,gina gershon","comedy, drama, thriller"
d1933,bill w.,"dan carracino,kevin hanlon","blake j. evans,chris gates,julia schell,tim intravia,bill weeden",documentary
d1934,the queen of versailles,lauren greenfield,,documentary
d1935,the babymakers,jay chandrasekhar,"paul schneider,olivia munn,kevin heffernan,wood harris,nat faxon,aisha tyler,collette wolfe","adventure, comedy"
d1936,hope springs,david frankel,"meryl streep,tommy lee jones,steve carell","comedy, drama, romance"
d1937,the bourne legacy,,"jeremy renner,rachel weisz,edward norton,scott glenn,stacy keach,albert finney,david strathairn","action, thriller"
d1938,the campaign,jay roach,"will ferrell,zach galifianakis,jason sudeikis,dylan mcdermott,katherine lanasa,sarah baker,john lithgow,dan aykroyd,brian cox",comedy
d1939,the curators of dixon school,pamela sherrod anderson,"joan dameron chrisler,carol briggs",
d1940,a simple life,ann hui,"andy lau,deanie ip,paul chun,fuli wang","drama, foreign"
d1941,searching for sugar man,malik bendjelloul,,documentary
d1942,kumare,vikram gandhi,"vikram gandhi,purva bedi,kristin calgaro",
d1943,unforgiveable,andre techine,"andre dussollier,carole bouquet,melanie thierry,adriana asti,mauro conte,alexis loret,zoe duthion",
d1944,the odd life of timothy green,peter hedges,"jennifer garner,joel edgerton,cj adams,odeya rush,shohreh aghdashloo,rosemarie dewitt,david morse,m. emmet walsh,lois smith,manuel miranda,dianne wiest,ron livingston,james rebhorn,cal common","comedy, drama, family, fantasy"
d1945,celeste and jesse forever,lee toland krieger,"rashida jones,andy samberg,ari graynor,eric christian olsen,elijah wood,will mccormack","comedy, drama, romance"
d1946,why stop now,"philip dorling, ron nyswaner","jesse eisenberg,melissa leo,tracy morgan,paul calderon,isiah whitlock jr.","comedy, drama"
d1947,2 days in new york,julie delpy,"julie delpy,chris rock,albert delpy,kate burton,dylan baker",comedy
d1948,headhunters,morten tyldum,"aksel hennie,nikolaj coster-waldau","crime, foreign, thriller"
d1949,girl in progress,patricia riggen,"eva mendes,cierra ramirez,patricia arquette,matthew modine,raini rodriguez,landon liboiron,eugenio derbez,richard harmon,russell peters,brenna o’brien","comedy, drama, foreign"
d1950,god bless america,bobcat goldthwait,"joel murray,tara lynne barr,mackenzie brooke smith,melinda page hamilton,rich mcdonald","comedy, drama"
d1951,the sound of my voice,zal batmanglij,"christopher denham,nicole vicius,brit marling",drama
d1952,la collectionneuse,eric rohmer,"patrick bauchau,haydée politoff","comedy, drama, foreign, romance"
d1953,battleship,peter berg,"taylor kitsch,alexander skarsgard,rihanna,brooklyn decker,liam neeson,hamish linklater","action, science fiction, thriller, war"
d1954,the samaritan,david weaver,"luke kirby,ruth negga,tom wilkinson,deborah kara unger,gil bellows",thriller
d1955,where do we go now?,nadine labaki,"nadine labaki,leyla hakim,yvonne maalouf,antoinette noufaily","comedy, drama, foreign"
d1956,what to expect when you're expecting,kirk jones,"cameron diaz,jennifer lopez,elizabeth banks,chace crawford,brooklyn decker,anna kendrick,matthew morrison,ben falcone,dennis quaid,chris rock,rodrigo santoro","comedy, drama, romance"
d1957,quill: the life of a guide dog,yoichi sai,"kaoru kobayashi,kippei shiina","drama, foreign"
d1958,bernie,richard linklater,"jack black,shirley maclaine,matthew mcconaughey,brandon smith","comedy, crime, drama"
d1959,polisse,maïwenn le besco,"karin viard,joey starr,marina fois,nicolas duvauchelle,maïwenn le besco,karole rocher","crime, drama, foreign"
d1960,hick,derick martini,"chloe grace moretz,blake lively,alec baldwin,eddie redmayne,juliette lewis,anson mount,rory culkin","comedy, drama"
d1961,men in black iii,barry sonnenfeld,"will smith,tommy lee jones,josh brolin,jemaine clement,emma thompson,michael stuhlbarg,alice eve,david rasche",
d1962,henning mankell's wallander,charlotte brandstrom,"krister henriksson,lena endre,sverrir gudnason,jens hulten",
d1963,hysteria,tanya wexler,"hugh dancy,maggie gyllenhaal,jonathan pryce,felicity jones,rupert everett","comedy, foreign, romance"
d1964,for greater glory,dean wright,"andy garcia,ruben blades,eva longoria,bruce greenwood,peter o'toole,bruce mcgill,catalina sandino moreno","drama, foreign, history, war"
d1965,the woman in the fifth,pawel pawlikowski,"ethan hawke,kristin scott thomas,joanna kulig,samir guesmi","foreign, mystery, thriller"
d1966,i wish,hirokazu kore-eda,"koki maeda,ohshiro maeda,nene ohtsuka,hiroshi abe,joe odagiri","drama, foreign"
d1967,to rome with love,woody allen,"woody allen,alec baldwin,roberto benigni,penelope cruz,judy davis,jesse eisenberg,greta gerwig,ellen page",comedy
d1968,magic mike,steven soderbergh,"channing tatum,matthew mcconaughey,alex pettyfer,james martin kelly,kevin nash,olivia munn,matt bomer","comedy, drama"
d1969,goodbye first love,mia hansen-love,"lola creton,sebastian urzendowsky,magne-havard brekke","drama, foreign, romance"
d1970,ted,seth macfarlane,"mark wahlberg,mila kunis,giovanni ribisi,patrick stewart,joel mchale,patrick warburton,aedin mincks,matt walsh","comedy, fantasy"
d1971,people like us,alex kurtzman,"chris pine,elizabeth banks,olivia wilde,jon favreau,michelle pfeiffer,philip baker hall",drama
d1972,last ride,glendyn ivin,"hugo weaving,tom russell,anita hegh,john brumpton","drama, foreign"
d1973,beasts of the southern wild,benh zeitlin,"dwight henry,levy easterly,lowell landes,pamela harper",drama
d1974,the invisible war,,,"crime, documentary, drama, history"
d1975,the day he arrives,sang-soo hong,"yu jun-sang,kim sang-joong,seon-mi song,kim bo-kyung","drama, foreign"
d1976,the amazing spider-man,marc webb,"andrew garfield,emma stone,rhys ifans,denis leary,martin sheen,sally field","action, adventure, thriller"
d1977,savages,oliver stone,"taylor kitsch,blake lively,aaron johnson,john travolta,benicio del toro,salma hayek","crime, drama, thriller"
d1978,the do-deca-pentathlon,"jay, mark duplass","mark kelly,steve zissis,jennifer lafleur,reid williams,julie vorus,noel wells",comedy
d1979,spirited away,hayao miyazaki,"daveigh chase,suzanne pleshette,jason marsden,david ogden stiers,lauren holly,john ratzenberger","adventure, animation, family, foreign"
d1980,ice age: continental drift,"steve martino,michael thurmeier","ray romano,john leguizamo,denis leary,chris wedge,seann william scott,josh peck,peter dinklage,wanda sykes,jennifer lopez,queen latifah","adventure, animation, comedy, family"
d1981,the dark knight rises,christopher nolan,"christian bale,anne hathaway,tom hardy,marion cotillard,joseph gordon-levitt,michael caine,gary oldman,morgan freeman","action, crime, drama, thriller"
d1982,take this waltz,sarah polley,"michelle williams,seth rogen,luke kirby,sarah silverman","drama, romance"
d1983,neil young journeys,jonathan demme,,documentary
