ID,Title,Year,Director,Cast,Genre,Duration
1663,byzantium,2013.0,neil jordan,"saoirse ronan,gemma arterton,sam riley,caleb landry jones,warren brown,thure lindhardt","drama, fantasy, thriller",118 minutes
1664,blancanieves,2012.0,pablo berger,"maribel verdú,daniel giménez cacho,ángela molina,macarena garcía,sofía oria,inma cuesta","drama, fantasy",104 minutes
1665,the purge,2013.0,james demonaco,"ethan hawke,lena headey,max burkholder,rhys wakefield,edwin hodge","horror, science fiction, thriller",86 minutes
1666,mud,2013.0,jeff nichols,"matthew mcconaughey,tye sheridan,jacob lofland,michael shannon,sam shepard,reese witherspoon",drama,130 minutes
1667,at any price,2012.0,ramin bahrani,"zac efron,dennis quaid,heather graham,clancy brown,red west",drama,105 minutes
1668,the big wedding,2013.0,justin zackham,"amanda seyfried,katherine heigl,robert de niro,robin williams,topher grace,diane keaton,susan sarandon",comedy,90 minutes
1669,hava nagila: the movie,2012.0,roberta grossman,"harry belafonte,glen campbell,connie francis,the klezmatics,danny maseng,leonard nimoy,regina spektor",,75 minutes
1670,what maisie knew,2013.0,"scott mcgehee,david siegel","alexander skarsgård,julianne moore,steve coogan,onata aprile,joanna vanderham",drama,99 minutes
1671,kon-tiki,2013.0,"joachim rønning,espen sandberg","pål sverre valheim hagen,anders baasmo christiansen,tobias santelmann,gustaf skarsgård,odd magnus williamson",adventure,118 minutes
1672,iron man 3,2013.0,shane black,"robert downey jr.,gwyneth paltrow,guy pearce,don cheadle,ben kingsley,paul bettany,rebecca hall,jon favreau,william sadler,james badge dale","action, adventure, science fiction",130 minutes
1673,something in the air,2013.0,olivier assayas,"lola créton,felix armand,carole combes,india menuez,hugo conzelmann","drama, foreign",122 minutes
1674,the great gatsby,2013.0,baz luhrmann,"leonardo dicaprio,carey mulligan,isla fisher,tobey maguire,joel edgerton","drama, romance",143 minutes
1675,in the house,2012.0,françois ozon,"fabrice luchini,kristin scott thomas,emmanuelle seigner,denis ménochet,bastien ughetto","drama, mystery",105 minutes
1676,sightseers,2012.0,ben wheatley,"alice lowe,steve oram,jonathan aris,monica dolan",comedy,95 minutes
1677,peeples,2013.0,tina gordon chism,"craig robinson,kerry washington,david alan grier,s. epatha merkerson,diahann carroll,melvin van peebles,kali hawk,ana gasteyer,tyler james williams",comedy,95 minutes
1678,star trek into darkness,2013.0,j.j. abrams,"chris pine,benedict cumberbatch,zachary quinto,simon pegg,zoe saldana","action, adventure, science fiction",129 minutes
1679,frances ha,2013.0,noah baumbach,"greta gerwig,mickey sumner,michael zegen,adam driver",comedy,86 minutes
1680,fast & furious 6,2013.0,justin lin,"paul walker,vin diesel,dwayne johnson,jordana brewster,gina carano,luke evans,michelle rodriguez,tyrese gibson,eva mendes,gal gadot,sung kang,jason statham","action, thriller",140 minutes
1681,epic,2013.0,chris wedge,"josh hutcherson,amanda seyfried,colin farrell,jason sudeikis,aziz ansari,christoph waltz,beyoncé knowles,judah friedlander,steven tyler,pitbull,blake anderson","adventure, animation, family",
1682,shadow dancer,2012.0,james marsh,"clive owen,andrea riseborough,gillian anderson,aidan gillen",thriller,101 minutes
1683,now you see me,2013.0,louis leterrier,"woody harrelson,jesse eisenberg,morgan freeman,mark ruffalo,isla fisher,mélanie laurent,michael caine,dave franco",thriller,
1684,after earth,2013.0,m. night shyamalan,"will smith,jaden smith,sophie okonedo,zoe kravitz","action, adventure, science fiction",
1685,before midnight,2013.0,richard linklater,"ethan hawke,julie delpy",,108 minutes
1686,the hangover part iii,2013.0,todd phillips,"bradley cooper,zach galifianakis,ed helms,mike tyson,ken jeong,heather graham",comedy,
1687,stories we tell,2012.0,sarah polley,sarah polley,documentary,108 minutes
1688,the reluctant fundamentalist,2013.0,mira nair,"riz ahmed,kate hudson,kiefer sutherland,liev schreiber,martin donovan,om puri",thriller,130 minutes
1689,the sapphires,2013.0,wayne blair,"chris o'dowd,deborah mailman,jessica mauboy,shari sebbins,miranda tapsell","comedy, drama, musical",103 minutes
1690,simon killer,2012.0,antonio campos,"brady corbet,constance rousseau,mati diop,lila salet,michaël abiteboul,solo",drama,105 minutes
1691,the host,2013.0,andrew niccol,"saoirse ronan,diane kruger,max irons,william hurt,jake abel,frances fisher","science fiction, thriller",125 minutes
1692,the iran job,2013.0,till schauder,"himself,herself",documentary,90 minutes
1693,starbuck,2012.0,ken scott,"patrick huard,julie lebreton ,antoine bertrand,dominic philie,marc bélanger,igor ovadis","comedy, foreign",103 minutes
1694,from up on poppy hill,2013.0,goro miyazaki,"sarah bolger,anton yelchin,beau bridges,jamie lee curtis,gillian anderson,bruce dern","animation, drama",91 minutes
1695,wrong,2013.0,quentin dupieux,"jack plotnick,eric judor,william fichtner,alexis dziena,steve little,regan burns","comedy, drama",94 minutes
1696,gimme the loot,2013.0,adam leon,"tashiana washington,ty hickson,meeko,zoe lescaze,sam soghor,joshua rivera",drama,79 minutes
1697,jurassic park 3d,2013.0,steven spielberg,"sam neill,jeff goldblum,richard attenborough,laura dern,samuel l. jackson,wayne knight",,
1698,evil dead,2013.0,fede alvarez,"jane levy,shiloh fernandez,jessica lucas,lou taylor pucci,elizabeth blackmore","horror, thriller",90 minutes
1699,disconnect,2013.0,henry alex rubin,"jason bateman,hope davis,alexander skarsgård,paula patton,colin ford,andrea riseborough",drama,108 minutes
1700,the place beyond the pines,2013.0,derek cianfrance,"ryan gosling,eva mendes,ben mendelsohn,bradley cooper,ray liotta,mahershala ali,bruce greenwood,ray liotta,rose byrne",drama,140 minutes
1701,room 237,2013.0,,,documentary,102 minutes
1702,the company you keep,2013.0,robert redford,"robert redford,shia labeouf,julie christie,anna kendrick,stanley tucci,sam elliott,susan sarandon",thriller,157 minutes
1703,trance,2013.0,danny boyle,"james mcavoy,rosario dawson,vincent cassel,danny sapani,matt cross,wahab sheikh,mark polmitore","crime, drama, thriller",101 minutes
1704,42,2013.0,brian helgeland,"chadwick boseman,harrison ford,christopher meloni,jon bernthal,john c. mcginley,t.r. knight","drama, sport",115 minutes
1705,to the wonder,2013.0,terrence malick,"ben affleck,olga kurylenko,rachel mcadams,javier bardem","drama, romance",112 minutes
1706,upstream color,2013.0,,"amy seimeitz,shane carruth,andrew sensenig,mollie milligan,thiago martins,andreon watson,myle mcgee",drama,96 minutes
1707,the lords of salem,2013.0,rob zombie,"sheri moon zombie,bruce davison,sid haig,dee wallace,maria conchita alonso","horror, thriller",101 minutes
1708,it's a disaster,2013.0,todd berger,"julia stiles,david cross,america ferrera,blaise miller,erinn hayes,jeff grace,kevin m. brennan","comedy, disaster",88 minutes
1709,deceptive practice: the mysteries and mentors of ricky jay,2013.0,"molly bernstein,alan edelstein",ricky jay,,88 minutes
1710,oblivion,2013.0,joseph kosinski,"tom cruise,morgan freeman,olga kurylenko,andrea riseborough,nikolaj coster-waldau,melissa leo","action, science fiction",126 minutes
1711,pain & gain,2013.0,michael bay,"mark wahlberg,rebel wilson,dwayne johnson,ken jeong,ed harris,anthony mackie,tony shalhoub,rob corddry",action,130 minutes
1712,tyler perry's temptation,2013.0,tyler perry,"jurnee smollett-bell,lance gross,kim kardashian,vanessa williams,robbie jones,brandy norwood,ella joyce",drama,
1713,you ain't seen nothin' yet,2013.0,alain resnais,mathieu amalric,"drama, foreign",
1714,our irish cousins,2013.0,mike houlihan,,,99 minutes
1715,bates motel,2012.0,,"vera farmiga,freddie highmore,olivia cooke,max theriot,mike vogel,nestor carbonell,nicola peltz,keegan connor tracy","comedy, drama, horror",90 minutes
1716,ballad of narayama,1958.0,keisuke kinoshita,"kinuyo tanaka,teiji takahashi,yûko mochizuki",,98 minutes
1717,the call,2013.0,brad anderson,"halle berry,abigail breslin,michael eklund,morris chestnut,roma maffia,david otunga,michael imperioli",,94 minutes
1718,the monk,2013.0,dominik moll,"vincent cassel,catherine mouchet,josephina japy,deborah francois,geraldine chaplin",,94 minutes
1719,oz the great and powerful,2013.0,sam raimi,"james franco,michelle williams,mila kunis,rachel weisz,zach braff,abigail spencer","fantasy, science fiction",130 minutes
1720,upside down,2013.0,juan solanas,"kirsten dunst,jim sturgess,timothy spall","drama, romance",104 minutes
1721,the we and the i,2013.0,michel gondry,"michael brodie,teresa lynn,mia lobo,meghan niomi murphy,jonathan worrell,raymond delgado","drama, music, science fiction",
1722,reincarnated,2013.0,andy capper,"calvin broadus,bunny wailer,diplo,angela hunte,dr. dre,cutty corn",,98 minutes
1723,the incredible burt wonderstone,2013.0,don scardino,"steve carell,jim carrey,alan arkin,steve buscemi,james gandolfini,olivia wilde",,
1724,the silence,2013.0,baran bo odar,"sebastian blomberg,burghart klaussner,katrin sass,oliver stokowski,ulrich thomsen,anna lena klenke","crime, drama, thriller",120 minutes
1725,spring breakers,2013.0,harmony korine,"selena gomez,james franco,vanessa hudgens,ashley benson,rachel korine,heather morris,gucci mane,james franco",comedy,94 minutes
1726,the door,2013.0,istv,anna szandtner,,
1727,everybody has a plan,2013.0,,claudia,,117 minutes
1728,the angels share,2012.0,ken loach,"paul brannigan,john henshaw,gary maitland,jasmin riggins","comedy, drama",101 minutes
1729,admission,2013.0,paul weitz,"tina fey,paul rudd,nat wolff,lily tomlin,wallace shawn",,117 minutes
1730,on the road,2013.0,walter salles,"sam riley,garrett hedlund,kristen stewart,amy adams,kirsten dunst","adventure, drama",137 minutes
1731,ginger and rosa,2013.0,sally potter,"elle fanning,alice englert,alessandro nivola,annette bening,timothy spall",drama,89 minutes
1732,olympus has fallen,2013.0,antoine fuqua,"gerard butler,aaron eckhart,morgan freeman,dylan mcdermott,angela bassett,melissa leo",action,120 minutes
1733,g.i. joe: retaliation,2013.0,jon m. chu,"channing tatum,dwayne johnson,bruce willis,ray park,adrianne palicki,d.j. cotrona","action, adventure, science fiction, thriller",120 minutes
1734,the croods,2013.0,"chris saunders, kirk de micco","nicolas cage,ryan reynolds,emma stone,catherine keener,cloris leachman","adventure, animation, comedy, family",98 minutes
1735,phil spector,2013.0,david mamet,"al pacino,helen mirren,jeffrey tambor,matt malloy",,92 minutes
1736,barbara,2013.0,,"nina hoss,jasna fritzi bauer",,
1737,north sea texas,2012.0,,"jelle florizoone,mathias vergels,katelijne damen,nina marie kortekaas,thomas coumans,nathan naenen",drama,96 minutes
1738,lore,2013.0,,"saskia rosendahl,kai malina,nele trebs,ursina lardi,andre frid","drama, war",108 minutes
1739,parade's end,2013.0,susanna white,"christopher tietjens,sylvia tietjens,valentine wannop,mark tietjens,general campion,vincent macmaster,mrs. wannop,potty perowne,reverend duchemin,gerald blake",,
1740,snitch,2013.0,ric roman waugh,"dwayne johnson,susan sarandon,jon bernthal,barry pepper,benjamin bratt,rafi gavron,nadine velazquez",thriller,
1741,a good day to die hard,2013.0,john moore,"bruce willis,jai courtney,sebastian koch,cole hauser,yuliya snigir","action, thriller",97 minutes
1742,"bless me, ultima",2012.0,carl franklin,"luke ganalon,miriam colon,dolores heredia,benito martinez",,106 minutes
1743,dark skies,2012.0,scott stewart,"keri russell,josh hamilton,dakota goyo,kaden rockett,j.k. simmons",,
1744,the gatekeepers,2012.0,dror moreh,,action,95 minutes
1745,future weather,2012.0,jenny deller,"perla haney-jardine,amy madigan,lili taylor,anubhav jain,william sadler",drama,100 minutes
1746,everybody in our family,2012.0,radu jude,"serban pavlu,tamara buciuceanu-botez,mihaela sirbu,sofia nicolaescu,gabriel spahiu","drama, foreign",107 minutes
1747,stoker,2012.0,park chan-wook,"mia wasikowska,matthew goode,nicole kidman,dermot mulroney,harmony korine","drama, horror, thriller",98 minutes
1748,jack the giant slayer,2013.0,bryan singer,"nicholas hoult,ewan mcgregor,stanley tucci,ian mcshane,bill nighy,eleanor tomlinson,eddie marsan","adventure, drama, fantasy, romance, science fiction",114 minutes
1749,a place at the table,2013.0,"kristi jacobson, lori silverbush",,,84 minutes
1750,phantom,2013.0,todd robinson,"ed harris,david duchovny,william fichtner,lance henriksen,johnathon schaech,julian adams",,
1751,the end of love,2013.0,,"frankie shaw,michael cera","drama, foreign",90 minutes
1752,pavilion,2013.0,tim sutton,"max schaffner,zach cali,cody hamric,addie bartlett",drama,70 minutes
1753,the sweeney,2013.0,nick love,"ray winstone,ben drew,hayley atwell,steven mackintosh,paul anderson,damian lewis","crime, drama",112 minutes
1754,yossi,2013.0,eytan fox,"ohad knoller,oz zehavi,lior ashekanzi,ola schur-selektar,orly zilbershats,raffi tavor","drama, foreign, romance",
1755,emperor,2013.0,peter webber,"tommy lee jones,matthew fox,colin moy,takataro kataoka,eriko hatsune",drama,
1756,beyond the hills,2012.0,,"cosmina stratan,cristina flutur,valeriu andriuta,dana tapalaga,catalina harabagiu","drama, foreign, romance",150 minutes
1757,don't stop believing: everyman's journey,2013.0,ramona s. diaz,"arnel pineda,neal schon,jonathan cain,ross valory,deen castronovo",documentary,90 minutes
1758,the condemned,2013.0,,"cristina rodlo,rene monclova,axel anderson,luz odilea font",,
1759,no,2013.0,f.w. murnau,"alexander granach, greta schroeder, max schreck, gustav von wangenheim, john gottowt","drama, foreign",118 minutes
1760,happy people: a year in the taiga,2013.0,,,"documentary, foreign",90 minutes
1761,parker,2013.0,taylor hackford,"jason statham,jennifer lopez,michael chiklis,wendell pierce,clifton collins jr.,micah a. hauptman,bobby canavale,nick nolte","crime, thriller",
1762,movie 43,2013.0,peter farrelly,,comedy,90 minutes
1763,tiger tail in blue,2013.0,frank v. ross,"frank v. ross,the brandy,anthony j. baker,allison latta",,80 minutes
1764,like someone in love,2013.0,abbas kiarostami,"rin takanashi,tadashi okuno","drama, foreign",109 minutes
1765,consuming spirits,2013.0,,"robert levy,nancy andrews,chris sullivan",animation,136 minutes
1766,quartet,2012.0,dustin hoffman,"maggie smith,tom courtenay,billy connolly,pauline collins,michael gambon,gwyneth jones","comedy, drama, foreign, romance",98 minutes
1767,warm bodies,2013.0,jonathan levine,"nicholas hoult,teresa palmer,analeigh tipton,rob corddry,john malkovich","drama, horror, romance",97 minutes
1768,stand up guys,2013.0,fisher stevens,"al pacino,christopher walken,alan arkin,julianna margulies,mark margolis,katheryn winnick,lucy punch",comedy,95 minutes
1769,neighboring sounds,2013.0,kleber mendon,"irandhir santos,meve jinkings,w. j. solha,irma brown,lula terra","drama, foreign",131 minutes
1770,oscar shorts: live action,2013.0,,,,
1771,56 up,2013.0,"michael apted,paul almond",,,144 minutes
1772,bullet to the head,2013.0,walter hill,"sylvester stallone,sung kang,christian slater,adewale akinnuoye-agbaje,jason momoa,jon seda,sarah shahi","action, crime, thriller",92 minutes
1773,in the hive,2013.0,charles townsend,"michael clarke duncan,loretta devine,vivica a. fox,roger guenveur smith,ali liebert,percy daggs iii",,
1774,oscar shorts: animation,2013.0,,,,
1775,stolen seas,2013.0,,,,90 minutes
1776,identity thief,2013.0,seth gordon,"jason bateman,melissa mccarthy,jon favreau,john cho,morris chestnut,amanda peet,robert patrick,genesis rodriguez","comedy, crime",
1777,small apartments,2013.0,jonas,"matt lucas,james marsden,james caan,billy crystal,johnny knoxville,dolph lundgren,peter stormare","comedy, crime",94 minutes
1778,john dies at the end,2012.0,,"chase williamson,rob mayes,paul giamatti,clancy brown,glynn turman,doug jones","comedy, horror, thriller",99 minutes
1779,lost in thailand,2012.0,xu zheng,"xu zheng,wang baoqiang,huang bo,fan bingbing","comedy, foreign",105 minutes
