entity_id,Id,Title,Director,Year,Cast
1514,a2512,mr. magorium's wonder emporium,zach helm,2007,"natalie portman, dustin hoffman, jason bateman"
1515,b2075,shortbus,john cameron mitchell,2006,"sook yin lee, paul dawson, pj deboy, raphael barker"
1515,d79,shortbus,john cameron mitchell,2006,"sook-yin lee,paul dawson,pj deboy,raphael barker,peter stickles,jay brannan"
1515,a2357,shortbus,john cameron mitchell,2006,"sook-yin lee, peter stickles, pj deboy"
1516,d2685,the time traveler's wife,robert schwentke,2009,"rachel mcadams,eric bana,arliss howard,ron livingston,stephen tobolowsky,brooklynn proulx"
1516,a1060,the time traveler's wife,robert schwentke,2009,"eric bana, rachel mcadams, ron livingston"
1517,a244,smashed,james ponsoldt,2012,"mary elizabeth winstead, aaron paul, nick offerman"
1517,b241,smashed,james ponsoldt,2012,"mary elizabeth winst..., aaron paul, octavia spencer, nick offerman"
1517,d1828,smashed,james ponsoldt,2012,"mary elizabeth winstead,aaron paul,octavia spencer,nick offerman,megan mullally,mary kay place"
1518,d3184,wristcutters: a love story,goran dukic,2007,"patrick fugit,shannyn sossamon,shea whigham"
1518,a2419,wristcutters: a love story,goran dukic,2007,"patrick fugit, shea whigham, tom waits"
1519,a2520,the nanny diaries,shari springer berman,2007,"scarlett johansson, laura linney, paul giamatti"
1519,d8,the nanny diaries,"shari springer berman,robert pulcini",2007,"scarlett johansson,laura linney,paul giamatti,donna murphy,alicia keys,nathan corddry"
1519,b2297,the nanny diaries,robert pulcini,2007,"scarlett johansson, laura linney, alicia keys, chris evans"
1520,a787,nothing like the holidays,alfredo rodriguez de villa,2008,"john leguizamo, freddy rodríguez, debra messing"
1520,b732,nothing like the holidays,alfredo de villa,2008,"john leguizamo, freddy rodriguez, debra messing, alfred molina"
1520,d2817,nothing like the holidays,alfredo de villa,2008,"luis guzman,john leguizamo,freddy rodriguez,alfred molina,jay hernandez,elizabeth pena,debra messing,melonie diaz"
1521,a834,the strangers,bryan bertino,2008,"scott speedman, liv tyler, gemma ward"
1521,b778,the strangers,bryan bertino,2008,"jenowade dicarlo lew..., alaina sebastian raz..., liliana zapata, israel cruz"
1521,d3049,the strangers,bryan bertino,2008,"scott speedman,liv tyler,gemma ward,kip weeks,laura margolis,glenn howerton"
1522,d3120,cassandra's dream,woody allen,2008,"ewan mcgregor,colin farrell,hayley atwell,sally hawkins,tom wilkinson,john benfield"
1522,a1135,cassandra's dream,woody allen,2008,"colin farrell, ewan mcgregor, hayley atwell"
1523,d2703,jennifer's body,karyn kusama,2009,"megan fox,amanda seyfried,johnny simmons,adam brody,j.k. simmons,amy sedaris"
1523,a977,jennifer's body,karyn kusama,2009,"megan fox, amanda seyfried, adam brody"
1524,b2600,mccanick,josh c. waller,2014,"david morse, cory monteith, ciarn hinds, cory montieth"
1524,d1272,mccanick,josh c. waller,2014,"david morse,cory monteith,rachel nichols,mike vogel,ciarán hinds,trevor morgan"
1524,a2848,mccanick,josh c. waller,2014,"david morse, mike vogel, cory monteith"
1525,a2155,fay grim,hal hartley,2007,"parker posey, jeff goldblum, liam aiken"
1525,c2301,fay grim,hal hartley,2006,"parker posey, jeff goldblum, liam aiken"
1525,d133,fay grim,hal hartley,2007,"parker posey,jeff goldblum,james urbaniak,saffron burrows,thomas jay ryan"
1525,b1900,fay grim,hal hartley,2007,"parker posey, jeff goldblum, james urbaniak, d.j. mendel"
1526,b606,take shelter,jeff nichols (vi),2011,"michael shannon, jessica chastain, tova stewart, shea whigham"
1526,d2285,take shelter,jeff nichols,2011,"michael shannon,jessica chastain,shea whigham,tova stewart,ray mckinnon,kathy baker,lisa gay hamilton,robert longstreet"
1526,a645,take shelter,jeff nichols,2011,"michael shannon, jessica chastain, shea whigham"
1527,c3413,the big hit,kirk wong,1998,"mark wahlberg, lou diamond phillips, christina applegate"
1527,b2932,the big hit,che-kirk wong,1998,"mark wahlberg, lou diamond phillips, christina applegate, bokeem woodbine"
1528,d1757,don't stop believing: everyman's journey,ramona s. diaz,2013,"arnel pineda,neal schon,jonathan cain,ross valory,deen castronovo"
1528,a2714,don't stop believin': everyman's journey,ramona s. diaz,2013,"arnel pineda, neal schon, jonathan cain"
1529,a866,(500) days of summer,marc webb,2009,"zooey deschanel, joseph gordon-levitt, geoffrey arend"
1529,b808,500 days of summer,marc webb,2009,"joseph gordon-levitt, zooey deschanel, geoffrey arend, chloe grace moretz"
1529,d2720,(500) days of summer,marc webb,2009,"joseph gordon-levitt,zooey deschanel,geoffrey arend,chloe grace moretz,matthew gray gubler,clark gregg,rachel boston,minka kelly"
1530,a873,after.life,agnieszka wojtowicz-vosloo,2010,"christina ricci, liam neeson, justin long"
1530,d2517,after.life,agnieska wojtowicz-vosloo,2010,"liam neeson,christina ricci,justin long,chandler canterbury,josh charles,celia weston"
1531,a1408,bubble boy,blair hayes,2001,"jake gyllenhaal, swoosie kurtz, marley shelton"
1531,b1227,bubble boy,blair hayes (ii),2001,"jake gyllenhaal, swoosie kurtz, marley shelton, danny trejo"
1532,b1266,hardball,brian robbins,2001,"keanu reeves, diane lane, john hawkes, michael b. jordan"
1532,a1456,hard ball,brian robbins,2001,"keanu reeves, diane lane, john hawkes"
1533,b1084,ivans xtc,bernard rose,2002,"danny huston, peter weller, james merendino, joanne duckman"
1533,a1256,ivansxtc,bernard rose,2002,"danny huston, peter weller, james merendino"
1534,a422,ramona and beezus,elizabeth allen rosenbaum,2010,"joey king, selena gomez, bridget moynahan"
1534,b402,ramona and beezus,elizabeth allen (ii),2010,"joey king, selena gomez, john corbett, bridget moynahan"
1534,d2461,ramona and beezus,elizabeth allen,2010,"joey king,selena gomez,john corbett,bridget moynahan,sandra oh,ginnifer goodwin"
1535,b1361,summer catch,mike tollin,2001,"freddie prinze jr., jessica biel, fred ward, bruce davison"
1535,a1562,summer catch,michael tollin,2001,"freddie prinze jr., jessica biel, fred ward"
1536,a25,atm,david brooks,2012,"alice eve, josh peck, brian geraghty"
1536,b28,atm,david allen brooks,2012,"brian geraghty, josh peck, alice eve, mike o'brien"
1537,a1446,from hell,albert hughes,2001,"johnny depp, heather graham, ian holm"
1537,b1256,from hell,allen hughes,2001,"johnny depp, heather graham, ian holm, ian richardson"
1538,a1682,imaginary heroes,dan harris,2005,"sigourney weaver, jeff daniels, emile hirsch"
1538,b1466,imaginary heroes,dan harris (ii),2005,"sigourney weaver, emile hirsch, jeff daniels, michelle williams"
1539,a1994,thumbsucker,mike mills,2005,"lou taylor pucci, tilda swinton, vincent d'onofrio"
1539,b1759,thumbsucker,mike mills (ii),2005,"lou taylor pucci, tilda swinton, vincent d'onofrio, vince vaughn"
1540,a1233,final destination,james wong,2000,"devon sawa, ali larter, kerr smith"
1540,b1060,final destination,james wong (iv),2000,"devon sawa, ali larter, kerr smith, kristen cloke"
1541,a2670,blue jasmine,woody allen,2013,"cate blanchett, alec baldwin, peter sarsgaard"
1541,d1629,blue jasmine,woody allen,2013,"cate blanchett,sally hawkins,alec baldwin,peter sarsgaard,louis c.k.,alden ehrenreich,andrew dice clay,bobby cannavale,michael stuhlbarg"
1541,b2441,blue jasmine,woody allen,2013,"alec baldwin, cate blanchett, sally hawkins, andrew dice clay"
1542,b1863,the da vinci code,ron howard,2006,"tom hanks, audrey tautou, ian mckellen, alfred molina"
1542,d167,the da vinci code,ron howard,2006,"tom hanks,audrey tautou,ian mckellen,alfred molina,jurgen prochnow,paul bettany,jean reno,jean pierre marielle,etienne chicot"
1542,a2112,the da vinci code,ron howard,2006,"tom hanks, audrey tautou, jean reno"
1543,b2431,the best man holiday,malcolm d. lee,2013,"morris chestnut, taye diggs, regina hall, terrence howard"
1543,d1482,the best man holiday,malcolm d. lee,2013,"terrence howard,harold perrineau jr.,monica calhoun,taye diggs,morris chestnut,sanaa lathan,regina hall,nia long,melissa de sousa"
1543,a2661,the best man holiday,malcolm d. lee,2013,"monica calhoun, morris chestnut, melissa de sousa"
1544,b1973,keeping up with the steins,scott marshall,2006,"jeremy piven, jami gertz, daryl hannah, garry marshall"
1544,a2237,keeping up with the steins,scott marshall,2006,"jeremy piven, garry marshall, daryl sabara"
1544,d166,keeping up with the steins,scott marshall,2006,"jeremy piven,larry miller,jami gertz,daryl hannah,garry marshall,daryl sabara,doris roberts,cheryl hines,carter jenkins"
1545,b2843,the death of mr. lazarescu,christi puiu,2006,"ion fiscuteanu, luminita gheorghiu, gabriel spahieu, doru ana"
1545,d165,the death of mr. lazarescu,cristi puiu,2006,"ion fiscuteanu,luminita gheorghiu"
1546,b163,hotel transylvania 2,genndy tartakovsky,2015,"selena gomez, mel brooks, kevin james, steve buscemi"
1546,d349,hotel transylvania 2,genndy tartakovsky,2015,"adam sandler,kevin james,steve buscemi,selena gomez,keegan michael key,andy samberg,mel brooks,fran drescher,david spade"
1547,a1964,rent,chris columbus,2005,"taye diggs, wilson jermaine heredia, rosario dawson"
1547,b1730,rent,chris columbus,2005,"anthony rapp, adam pascal, rosario dawson, jesse l. martin"
1547,d260,rent,chris columbus,2005,"rosario dawson,taye diggs,wilson,jesse l. martin,idina menzel,adam pascal,anthony rapp,tracie thoms,wilson jermaine heredia"
1548,a2160,firewall,richard loncraine,2006,"harrison ford, virginia madsen, paul bettany"
1548,d310,firewall,richard loncraine,2006,"harrison ford,virginia madsen,paul bettany,mary lynn rajskub,robert patrick,robert forster,alan arkin,carly schroeder,jimmy bennett"
1548,b1905,firewall,richard loncraine,2006,"harrison ford, virginia madsen, carly schroeder, jimmy bennett"
1549,d111,hairspray,adam shankman,2007,"nikki blonsky,john travolta,michelle pfeiffer,christopher walken,amanda bynes,james marsden,queen latifah,zac efron,jerry stiller"
1549,b2231,hairspray,adam shankman,2007,"john travolta, michelle pfeiffer, queen latifah, christopher walken"
1549,a2445,hairspray,adam shankman,2007,"john travolta, queen latifah, nikki blonsky"
1550,d26,into the wild,sean penn,2007,"emile hirsch,vince vaughn,catherine keener,brian dierker,hal holbrook,marcia gay harden,william hurt,kristen stewart,jena malone"
1550,a2470,into the wild,sean penn,2007,"emile hirsch, vince vaughn, catherine keener"
1550,b2253,into the wild,sean penn,2007,"emile hirsch, marcia gay harden, william hurt, catherine keener"
1551,d2975,redbelt,david mamet,2008,"chiwetel ejiofor,alice braga,tim allen,jose pablo cantillo,joe mantegna,ricky jay,emily mortimer,max martini,david paymer"
1551,a807,redbelt,david mamet,2008,"chiwetel ejiofor, tim allen, emily mortimer"
1551,b750,redbelt,david mamet,2008,"chiwetel ejiofor, emily mortimer, alice braga, joe mantegna"
1552,a334,for colored girls,tyler perry,2010,"janet jackson, anika noni rose, whoopi goldberg"
1552,d2376,for colored girls,tyler perry,2010,"kimberly elise,janet jackson,loretta devine,thandie newton,anika noni rose,kerry washington,tessa thompson,whoopi goldberg,phylicia rashad"
1552,b323,for colored girls,tyler perry,2010,"kimberly elise, janet jackson, loretta devine, thandie newton"
1553,b680,frost/nixon,ron howard,2008,"frank langella, michael sheen, kevin bacon, rebecca hall"
1553,a728,frost/nixon,ron howard,2009,"frank langella, michael sheen, kevin bacon"
1553,d2864,frost/nixon,ron howard,2008,"frank langella,michael sheen,oliver platt,sam rockwell,kevin bacon,rebecca hall,toby jones,matthew macfadyen,patty mccormack"
1554,d2891,changeling,clint eastwood,2008,"angelina jolie,john malkovich,jeffrey donovan,michael kelly,colm feore,amy ryan,geoff pierson,denis o'hare,reed birney"
1554,b645,changeling,clint eastwood,2008,"angelina jolie, john malkovich, jeffrey donovan, michael kelly"
1554,a692,changeling,clint eastwood,2008,"angelina jolie, colm feore, amy ryan"
1555,d2179,margin call,j.c. chandor,2011,"kevin spacey,paul bettany,jeremy irons,zachary quinto,penn badgley,simon baker,mary mcdonnell,demi moore,stanley tucci"
1555,a589,margin call,j.c. chandor,2011,"zachary quinto, stanley tucci, kevin spacey"
1555,b554,margin call,j.c. chandor,2011,"kevin spacey, paul bettany, jeremy irons, zachary quinto"
1556,a344,the greatest,shana feste,2009,"carey mulligan, aaron taylor-johnson, pierce brosnan"
1556,b333,the greatest,shana feste,2010,"pierce brosnan, susan sarandon, carey mulligan, johnny simmons"
1556,d2516,the greatest,shana feste,2010,"pierce brosnan,susan sarandon,carey mulligan,johnny simmons,aaron johnson,zoe kravitz,jennifer ehle,amy morton,michael shannon"
1557,a2693,cloudy with a chance of meatballs 2,cody cameron,2013,"bill hader, anna faris, will forte"
1557,d1541,cloudy with a chance of meatballs 2,"cody cameron,kris pearn",2013,"bill hader,anna faris,james caan,will forte,andy samberg,benjamin bratt,neil patrick harris,terry crews,kristen schaal"
1557,b2460,cloudy with a chance of meatballs 2,kris pearn,2013,"bill hader, anna faris, james caan, will forte"
1558,a1071,watchmen,zack snyder,2009,"jackie earle haley, patrick wilson, carla gugino"
1558,b994,watchmen,zack snyder,2009,"billy crudup, jeffrey dean morgan, malin akerman, matthew goode"
1558,d2785,watchmen,zack snyder,2009,"billy crudup,matthew goode,carla gugino,malin akerman,jackie earle haley,jeffrey dean morgan,patrick wilson,matt frewer,gary houston"
1559,b644,cadillac records,darnell martin,2008,"adrien brody, beyonce knowles, emmanuelle chriqui, gabrielle union"
1559,a691,cadillac records,darnell martin,2008,"adrien brody, jeffrey wright, beyoncé knowles"
1559,d2908,cadillac records,darnell martin,2008,"adrien brody,jeffrey wright,cedric the entertainer,eamonn walker,mos def,beyonce knowles,gabrielle union,columbus short,emmanuelle chriqui"
1560,d1612,jobs,joshua michael stern,2013,"ashton kutcher,josh gad,dermot mulroney,matthew modine,amanda crew,kevin dunn,lukas haas,j.k. simmons,lesley ann warren"
1560,b2563,jobs,joshua michael stern,2013,"ashton kutcher, josh gad, matthew modine, j.k. simmons"
1561,b901,the informers,gregor jordan,2009,"billy bob thornton, kim basinger, winona ryder, jon foster"
1561,d2748,the informers,gregor jordan,2009,"billy bob thornton,kim basinger,mickey rourke,winona ryder,jon foster,amber heard,lou taylor pucci,brad renfro,chris isaak"
1561,a968,the informers,gregor jordan,2009,"billy bob thornton, kim basinger, mickey rourke"
1562,d588,testament of youth,james kent,2015,"alicia vikander,kit harington,hayley atwell,dominic west,emily watson,colin morgan,anna chancellor,miranda richardson,taron egerton"
1562,b2691,testament of youth,james kent,2015,"alicia vikander, kit harington, dominic west, emily watson"
1563,a2927,the spectacular now,james ponsoldt,2013,"miles teller, shailene woodley, kyle chandler"
1563,b2674,the spectacular now,james ponsoldt,2013,"miles teller, shailene woodley, brie larson, mary elizabeth winst..."
1563,d1594,the spectacular now,james ponsoldt,2013,"miles teller,shailene woodley,brie larson,jennifer jason leigh,mary elizabeth winstead,kyle chandler,kaitlyn dever"
1564,a1142,control,anton corbijn,2007,"sam riley, samantha morton, craig parkinson"
1564,d3170,control,anton corbijn,2007,"sam riley,samantha morton,craig parkinson,alexandra maria lara,joe anderson,toby kebbell,james anthony pearson"
1565,a2210,the hottest state,ethan hawke,2007,"catalina sandino moreno, laura linney, mark webber"
1565,d3158,the hottest state,ethan hawke,2007,"mark webber,catalina sandino moreno,ethan hawke,laura linney,sonia braga,jesse harris,frank whaley"
1565,b1949,the hottest state,ethan hawke,2007,"mark webber, catalina sandino mor..., ethan hawke, laura linney"
1566,a1026,the pink panther 2,harald zwart,2009,"steve martin, jean reno, emily mortimer"
1566,d2847,the pink panther 2,harald zwart,2009,"steve martin,jean reno,emily mortimer,andy garcia,alfred molina,aishwarya rai bachchan,john cleese"
1567,d1843,pitch perfect,jason moore,2012,"anna kendrick,skylar astin,ben platt,brittany snow,rebel wilson,anna camp,alexis knapp"
1567,a215,pitch perfect,jason moore,2012,"anna kendrick, brittany snow, rebel wilson"
1568,a2937,struck by lightning,brian dannelly,2013,"chris colfer, rebel wilson, christina hendricks"
1568,b2685,struck by lightning,brian dannelly,2013,"chris colfer, christina hendricks, ashley richards, sarah hyland"
1568,d1798,struck by lightning,brian dannelly,2013,"chris colfer,rebel wilson,allison janney,dermot mulroney,polly bergen,christina hendricks,angela kinsey"
