ID,Title,Director,Cast,Genre
c4545,fortress of amerikkka: the mercenaries,eric louzil,"gene lebrock, kellee bradley, david crane","action, comedy"
c4546,gunhed,masato harada,"masahiro takashima, brenda bakke, james brewster thompson","action, sci-fi"
c4547,gleaming the cube,graeme clifford,"christian slater, steven bauer, richard herd","action, drama, mystery"
c4548,godzilla vs. biollante,kazuki ohmori,"kunihiko mitamura, yoshiko tanaka, masanobu takashima","action, drama, horror"
c4549,henry v,kenneth branagh,"kenneth branagh, derek jacobi, simon shepherd","action, biography, drama"
c4550,china white,ronny yu,"russell wong, steven vincent leigh, lisa schrage","action, crime, drama"
c4551,in the line of duty 4,woo-ping yuen,"cynthia khan, donnie yen, michael wong","action, crime"
c4552,ilaaka,aziz sejawal,"mithun chakraborty, sanjay dutt, madhuri dixit",action
c4553,indiana jones and the last crusade,steven spielberg,"harrison ford, sean connery, alison doody","action, adventure"
c4554,an innocent man,peter yates,"tom selleck, f. murray abraham, laila robins","action, crime, drama"
c4555,orapronobis,lino brocka,"phillip salvador, dina bonnevie, gina alajar","action, drama"
c4556,the january man,pat o'connor,"kevin kline, mary elizabeth mastrantonio, susan sarandon","action, crime, mystery"
c4557,the iceman cometh,clarence yiu-leung fok,"maggie cheung, biao yuen, wah yuen","action, romance, sci-fi"
c4558,the jitters,john fasano,"sal viviano, marilyn tokuda, randy atmadja","action, comedy, horror"
c4559,jungle assault,david a. prior,"william smith, william zipp, ted prior",action
c4560,k-9,rod daniel,"james belushi, mel harris, kevin tighe","action, comedy, crime"
c4561,kanoon apna apna,gopal b.,"dilip kumar, nutan, sanjay dutt","action, crime, drama"
c4562,kickboxer,mark disalle,"jean-claude van damme, dennis alexio, dennis chan","action, sport, thriller"
c4563,kill me again,john dahl,"val kilmer, joanne whalley, pat mulligan","action, crime, drama"
c4564,the kill reflex,fred williamson,"fred williamson, maud adams, bo svenson",action
c4565,l.a. bounty,worth keeter,"sybil danning, wings hauser, blackie dammett",action
c4566,l.a. heat,joseph merhi,"lawrence hilton-jacobs, jim brown, kevin benton",action
c4567,the last warrior,martin wragge,"gary graham, maria holvoe, cary-hiroyuki tagawa","action, drama, war"
c4568,let it ride,joe pytka,"richard dreyfuss, teri garr, david johansen","comedy, action"
c4569,lethal weapon 2,richard donner,"mel gibson, danny glover, joe pesci","action, crime, thriller"
c4570,licence to kill,john glen,"timothy dalton, robert davi, carey lowell","action, adventure, thriller"
c4571,lie mo qun ying,chin-ku lu,nan,action
c4572,lock up,john flynn,"sylvester stallone, donald sutherland, john amos","action, crime, drama"
c4573,the master,hark tsui,"jet li, wah yuen, crystal kwok",action
c4574,the mighty quinn,carl schenkel,"denzel washington, robert townsend, james fox","action, crime, drama"
c4575,ministry of vengeance,peter maris,"ken abraham, ned beatty, brodie greer","action, thriller"
c4576,outback,ian barry,"jeff fahey, tushka bergen, steven vidler","action, drama, romance"
c4578,nam angels,cirio h. santiago,"brad johnson, vernon wells, kevin duffis","action, adventure, war"
c4579,next of kin,john irvin,"patrick swayze, liam neeson, adam baldwin","action, crime, thriller"
c4580,no holds barred,thomas j. wright,"hulk hogan, joan severance, kurt fuller",action
c4581,miracles - mr. canton and lady rose,jackie chan,"jackie chan, anita mui, ya-lei kuei","action, comedy, crime"
c4582,one man force,dale trevillion,"john matuszak, ronny cox, charles napier","action, crime, drama"
c4583,out on bail,gordon hessler,"robert ginty, kathy shower, tom badal","action, crime, thriller"
c4584,the package,andrew davis,"gene hackman, tommy lee jones, joanna cassidy","action, crime, drama"
c4585,pink cadillac,buddy van horn,"clint eastwood, bernadette peters, timothy carhart","action, comedy, crime"
c4586,qun long xi feng,sammo kam-bo hung,"sammo kam-bo hung, siu chung mok, hoi mang","action, comedy, romance"
c4587,race for glory,rocky lang,"alex mcarthur, peter berg, pamela ludwig",action
c4588,the rainbow,ken russell,"sammi davis, amanda donohoe, paul mcgann","action, drama, romance"
c4589,renegades,jack sholder,"kiefer sutherland, lou diamond phillips, jami gertz","action, crime, drama"
c4590,the return of swamp thing,jim wynorski,"dick durock, heather locklear, louis jourdan","sci-fi, horror, comedy"
c4591,the return of the musketeers,richard lester,"michael york, oliver reed, frank finlay","action, adventure, comedy"
c4592,road house,rowdy herrington,"patrick swayze, kelly lynch, sam elliott","action, thriller"
c4593,rooftops,robert wise,"jason gedrick, troy byer, eddie velez","action, drama"
c4594,savage beach,andy sidaris,"dona speir, hope marie carlton, john aprea","action, adventure, comedy"
c4595,the secret of the ice cave,radu gabrea,"sally kellerman, michael moriarty, david mendenhall","action, adventure"
c4596,female reporter,hoi mang,"cynthia rothrock, elizabeth lee, siu-ho chin",action
c4597,shocking dark,bruno mattei,"christopher ahrens, haven tyler, geretta geretta","action, horror, sci-fi"
c4598,the siege of firebase gloria,brian trenchard-smith,"wings hauser, r. lee ermey, robert arevalo","action, drama, war"
c4599,violent cop,takeshi kitano,"takeshi kitano, maiko kawakami, makoto ashikawa","action, crime, drama"
c4600,cannonball fever,jim drake,"peter boyle, donna dixon, john candy","comedy, action"
c4601,star trek v: the final frontier,william shatner,"william shatner, leonard nimoy, deforest kelley","action, adventure, sci-fi"
c4602,samuel fuller's street of no return,samuel fuller,"keith carradine, valentina vargas, bill duke","action, drama, crime"
c4603,tango & cash,andrey konchalovskiy,"sylvester stallone, kurt russell, teri hatcher","action, comedy, crime"
c4604,three fugitives,francis veber,"nick nolte, martin short, sarah rowland doroff","action, comedy"
c4605,thunderground,david mitchell,"michael copeman, paul coufos, pete dempster","action, adventure"
c4606,time trackers,howard r. cohen,"wil shriner, ned beatty, kathleen beller","action, adventure, sci-fi"
c4607,true blood,frank kerr,"jeff fahey, chad lowe, sherilyn fenn","action, drama"
c4608,warlock,steve miner,"julian sands, lori singer, richard e. grant","action, fantasy, horror"
c4609,witchtrap,kevin tenney,"james w. quinn, kathleen bailey, judy tatum","action, horror, thriller"
c4610,mad mission v: the terracotta hit,chia-liang liu,"ellen chan, leslie cheung, roy cheung","action, comedy, crime"
c4611,yi mei dao ren,ching-ying lam,"ching-ying lam, siu-ho chin, fong liu","action, comedy, horror"
c4612,a better tomorrow iii: love and death in saigon,hark tsui,"yun-fat chow, tony ka fai leung, anita mui","action, war"
c4613,casino raiders,jimmy heung,"andy lau, alan tam, idy chan","action, crime"
c4614,seven warriors,sammo kam-bo hung,"jing chen, adam cheng, jacky cheung","action, crime, drama"
c4616,back to back,john kincade,"bill paxton, todd field, apollonia kotero","action, drama"
c4617,blue steel,kathryn bigelow,"jamie lee curtis, ron silver, clancy brown","action, crime, drama"
c4618,born killer,kimberley casey,"ty hardin, ted prior, fritz matthews","action, thriller"
c4619,class of 1999,mark l. lester,"bradley gregg, traci lind, malcolm mcdowell","action, horror, sci-fi"
c4620,miao tan shuang long,chia yung liu,"kiu wai miu, cynthia rothrock, ken tong","action, comedy, thriller"
c4621,future force,david a. prior,"david carradine, robert tessier, anna rapagna","action, crime, sci-fi"
c4622,indio,antonio margheriti,"marvelous marvin hagler, francesco quinn, brian dennehy","adventure, action"
c4623,laser mission,bj davis,"ernest borgnine, graham clarke, richard cox","action, adventure, thriller"
c4624,night club,michael keusch,"nicholas hoppe, elizabeth kaitan, clint atkinson","action, comedy, drama"
c4625,patlabor: the movie,mamoru oshii,"toshio furukawa, david jarvis, doug erholtz","animation, action, crime"
c4626,rapid fire,david a. prior,"joe spinell, ron waldron, michael wayne","action, adventure"
c4627,rising storm,francis schaeffer,"zach galligan, wayne crawford, june chadwick","action, comedy, sci-fi"
c4628,riding the edge,james fargo,"benny bruchim, brooke bundy, james fargo","action, drama"
c4629,snake eater,george erschbamer,"lorenzo lamas, josie bell, robert scott",action
c4630,sonny boy,robert martin carroll,"david carradine, paul l. smith, brad dourif","action, drama, thriller"
c4631,terminal force,fred olen ray,"richard harrison, troy donahue, dawn wildsmith","action, drama"
c4632,tian shi xing dong iii mo nu mo ri,stanley tong,"alex fong, moon lee, ralph chen","action, crime, drama"
c4633,tridev,rajiv rai,"naseeruddin shah, sunny deol, jackie shroff","action, crime, drama"
c4634,windprints,david wicht,"john hurt, sean bean, marius weyers","action, drama, thriller"
c4635,parinda,vidhu vinod chopra,"nana patekar, vidhu vinod chopra, kamal chopra","action, crime, drama"
c4636,robot jox,stuart gordon,"gary graham, anne-marie johnson, paul koslo","action, sci-fi"
c4637,snake eater ii: the drug buster,george erschbamer,"lorenzo lamas, michele scarabelli, larry b. scott",action
c4638,terror in beverly hills,john myhers,"joe davis, lysa hayland, muneer katchi",action
c4639,proud heritage,sergiu nicolaescu,"sergiu nicolaescu, serban ionescu, adrian pintea","action, drama, history"
c4640,trained to kill,h. kaye dyal,"frank zagarino, glen eaton, lisa aliff",action
c4641,bloodfight,shuji goto,"yasuaki kurata, simon yam, meg lam",action
c4642,east l.a. warriors,addison randall,"tony bravo, kamar de los reyes, lawrence hilton-jacobs","action, drama"
c4643,l.a. vice,joseph merhi,"lawrence hilton-jacobs, william smith, jean levine","action, crime"
c4644,shotgun,addison randall,"stuart chapin, rif hutton, david marriott","action, thriller"
c4645,brothers in war,camillo teti,"christopher alan, sherrie rose, victor rivers","action, war"
c4646,four days of snow and blood,hideo gosha,"ken'ichi hagiwara, tomokazu miura, masahiro motoki","action, drama, war"
c4647,il giustiziere del bronx,vanio amici,"gabriele gori, margit evelyn newton, chuck valenti","action, crime, sci-fi"
c4648,oru vadakkan veeragatha,t. hariharan,"mammootty, suresh gopi, balan k. nair","action, drama, history"
c4649,clerk,manoj kumar,"manoj kumar, ashok kumar, rajendra kumar","action, crime, drama"
c4650,the black cobra 2,edoardo margheriti,nan,"action, crime, drama"
c4651,shiva,ram gopal varma,"nagarjuna akkineni, amala akkineni, raghuvaran",action
c4652,super mouse and the roborats,tony y. reyes,"joey de leon, rene requiestas, manilyn reynes","action, comedy, fantasy"
c4653,dragon ball,daisuke nishio,"barbara goodson, wendee lee, clifton wells","animation, action, adventure"
c4654,terminal entry,john kincade,"paul l. smith, yaphet kotto, heidi helmer","action, thriller"
c4655,crocodile dundee ii,john cornell,"paul hogan, linda kozlowski, john meillon","action, adventure, comedy"
c4656,bloodsport,newt arnold,"jean-claude van damme, donald gibb, leah ayres","action, biography, drama"
c4657,dead man walking,gregory dark,"wings hauser, brion james, pamela ludwig","action, sci-fi"
c4658,dragons forever,sammo kam-bo hung,"jackie chan, sammo kam-bo hung, biao yuen","action, comedy, romance"
c4659,hell comes to frogtown,donald g. jackson,"julius leflore, rcb, roddy piper","action, comedy, sci-fi"
c4660,the occultist,tim kincaid,"rick gianasi, joe derrig, richard mooney","action, sci-fi"
c4661,outlaw force,david heavener,"david heavener, paul l. smith, frank stallone","action, drama"
c4662,phoenix the warrior,robert hayes,"persis khambatta, kathleen kinmont, peggy mcintaggart","action, sci-fi"
c4663,rage to kill,david winters,"james ryan, oliver reed, cameron mitchell",action
c4664,shahenshah,tinnu anand,"amitabh bachchan, aruna irani, rohini hattangadi",action
c4665,skeleton coast,john 'bud' cardos,"ernest borgnine, robert vaughn, oliver reed","action, history, war"
c4667,striker,enzo g. castellari,"melonee rodgers, john steiner, werner pochath",action
c4668,terror squad,peter maris,"chuck connors, brodie greer, bill calvert",action
c4669,gatorbait ii: cajun justice,beverly sebastian,"jan sebastian, tray loren, paul muzzcat",action
c4670,above the law,andrew davis,"steven seagal, pam grier, henry silva","action, crime, drama"
c4671,action jackson,craig r. baxley,"carl weathers, craig t. nelson, vanity","action, comedy, crime"
c4672,alien nation,graham baker,"james caan, mandy patinkin, terence stamp","action, crime, sci-fi"
c4673,amsterdamned,dick maas,"huub stapel, monique van de ven, serge-henri valcke","action, horror, thriller"
c4674,angel iii: the final chapter,tom desimone,"mitzi kapture, mark blankfield, emile beaucard","action, drama"
c4675,arizona heat,john g. thomas,"michael parks, denise crosby, hugh farrington","action, crime"
c4676,top squad,wellson chin,"sibelle hu, cynthia rothrock, kara hui","action, comedy"
c4677,betrayed,costa-gavras,"debra winger, tom berenger, john heard","action, drama, romance"
c4678,bloodstone,dwight h. little,"brett stimely, rajinikanth, anna nicholas","action, adventure, comedy"
c4679,the blue iguana,john lafia,"dylan mcdermott, jessica harper, james russo","action, comedy, mystery"
c4680,born to race,james fargo,"joseph bottoms, marla heasley, robert logan","action, drama"
c4681,braddock: missing in action iii,aaron norris,"chuck norris, aki aleong, roland harrah iii","action, war"
c4682,bulletproof,steve carver,"gary busey, darlanne fluegel, henry silva",action
c4683,captive rage,cedric sundstrom,"oliver reed, robert vaughn, claudia udy","action, drama"
c4684,city war,chung sun,"yun-fat chow, lung ti, niu tien",action
c4685,colors,dennis hopper,"sean penn, robert duvall, maria conchita alonso","action, crime, drama"
c4686,der commander,antonio margheriti,"lewis collins, lee van cleef, donald pleasence","action, war"
c4687,the courier,frank deasy,"padraig o'loinsigh, cait o'riordan, gabriel byrne","action, crime, thriller"
c4688,daddy's boys,joseph minion,"daryl haney, laura burkett, raymond j. barry","action, comedy, crime"
c4689,day of the panther,brian trenchard-smith,"edward john stazak, john stanton, james richards",action
c4690,dead end city,peter yuval,"dennis cole, gregory scott cummins, christine lunde","action, thriller"
c4691,dead heat,mark goldblatt,"treat williams, joe piscopo, lindsay frost","action, comedy, horror"
